sample,batch,group,benchmark
P1_FA_0128_0306_0,7,0,0
P1_FA_0128_0306_1,7,0,0
P1_FA_0128_0306_2,7,0,0
P2_S_13C_0004_0306_0,7,0,0
P2_S_13C_0004_0306_1,7,0,0
P2_S_13C_0004_0306_2,7,0,0
P1_PP_0016_0306_0,7,0,0
P1_PP_0016_0306_1,7,0,0
P1_PP_0016_0306_2,7,0,0
P1_AAFAPP_0128_0306_0,7,0,0
P1_AAFAPP_0128_0306_1,7,0,0
P1_AAFAPP_0128_0306_2,7,0,0
P1_FA_0064_0306_0,7,0,0
P1_FA_0064_0306_1,7,0,0
P1_FA_0064_0306_2,7,0,0
P1_S_0256_0306_0,7,0,0
P1_S_0256_0306_1,7,0,0
P1_S_0256_0306_2,7,0,0
P2_S_AAFAPP_0128_0306_0,7,0,0
P2_S_AAFAPP_0128_0306_1,7,0,0
P2_S_AAFAPP_0128_0306_2,7,0,0
P2_AAFAPP_0256_0306_0,7,0,0
P2_AAFAPP_0256_0306_1,7,0,0
P2_AAFAPP_0256_0306_2,7,0,0
P2_S_FA_0032_0306_0,7,0,0
P2_S_FA_0032_0306_1,7,0,0
P2_S_FA_0032_0306_2,7,0,0
P2_S_PP_0001_0306_0,7,0,0
P2_S_PP_0001_0306_1,7,0,0
P2_S_PP_0001_0306_2,7,0,0
P1_13C_0256_0306_0,7,0,0
P1_13C_0256_0306_1,7,0,0
P1_13C_0256_0306_2,7,0,0
P1_S_0002_0306_0,7,0,0
P1_S_0002_0306_1,7,0,0
P1_S_0002_0306_2,7,0,0
P2_AAFAPP_2048_0306_0,7,0,0
P2_AAFAPP_2048_0306_1,7,0,0
P2_AAFAPP_2048_0306_2,7,0,0
P2_S_AAFAPP_0064_0306_0,7,0,0
P2_S_AAFAPP_0064_0306_1,7,0,0
P2_S_AAFAPP_0064_0306_2,7,0,0
P1_PP_0064_0306_0,7,0,0
P1_PP_0064_0306_1,7,0,0
P1_PP_0064_0306_2,7,0,0
P1_AA_0064_0306_0,7,0,0
P1_AA_0064_0306_1,7,0,0
P1_AA_0064_0306_2,7,0,0
P2_S_AA_0002_0306_0,7,0,0
P2_S_AA_0002_0306_1,7,0,0
P2_S_AA_0002_0306_2,7,0,0
P2_S_AAFAPP_0016_0306_0,7,0,0
P2_S_AAFAPP_0016_0306_1,7,0,0
P2_S_AAFAPP_0016_0306_2,7,0,0
P1_AAFAPP_0032_0306_0,7,0,0
P1_AAFAPP_0032_0306_1,7,0,0
P1_AAFAPP_0032_0306_2,7,0,0
P1_13C_0512_0306_0,7,0,0
P1_13C_0512_0306_1,7,0,0
P1_13C_0512_0306_2,7,0,0
P1_AAFAPP_0256_0306_0,7,0,0
P1_AAFAPP_0256_0306_1,7,0,0
P1_AAFAPP_0256_0306_2,7,0,0
P2_S_AAFAPP_0002_0306_0,7,0,0
P2_S_AAFAPP_0002_0306_1,7,0,0
P2_S_AAFAPP_0002_0306_2,7,0,0
P2_S_AA_0064_0306_0,7,0,0
P2_S_AA_0064_0306_1,7,0,0
P2_S_AA_0064_0306_2,7,0,0
P1_S_0128_0306_0,7,0,0
P1_S_0128_0306_1,7,0,0
P1_S_0128_0306_2,7,0,0
P2_S_AA_0016_0306_0,7,0,0
P2_S_AA_0016_0306_1,7,0,0
P2_S_AA_0016_0306_2,7,0,0
P2_S_FA_0064_0306_0,7,0,0
P2_S_FA_0064_0306_1,7,0,0
P2_S_FA_0064_0306_2,7,0,0
P1_S_2048_0306_0,7,0,0
P1_S_2048_0306_1,7,0,0
P1_S_2048_0306_2,7,0,0
P1_AA_0002_0306_0,7,0,0
P1_AA_0002_0306_1,7,0,0
P1_AA_0002_0306_2,7,0,0
P1_AA_0008_0306_0,7,0,0
P1_AA_0008_0306_1,7,0,0
P1_AA_0008_0306_2,7,0,0
P2_AAFAPP_0008_0306_0,7,0,0
P2_AAFAPP_0008_0306_1,7,0,0
P2_AAFAPP_0008_0306_2,7,0,0
P1_AA_0004_0306_0,7,0,0
P1_AA_0004_0306_1,7,0,0
P1_AA_0004_0306_2,7,0,0
P1_S_0016_0306_0,7,0,0
P1_S_0016_0306_1,7,0,0
P1_S_0016_0306_2,7,0,0
P1_13C_0002_0306_0,7,0,0
P1_13C_0002_0306_1,7,0,0
P1_13C_0002_0306_2,7,0,0
P2_AAFAPP_1024_0306_0,7,0,0
P2_AAFAPP_1024_0306_1,7,0,0
P2_AAFAPP_1024_0306_2,7,0,0
P2_S_PP_0032_0306_0,7,0,0
P2_S_PP_0032_0306_1,7,0,0
P2_S_PP_0032_0306_2,7,0,0
P2_S_0512_0306_0,7,0,0
P2_S_0512_0306_1,7,0,0
P2_S_0512_0306_2,7,0,0
P1_AA_0128_0306_0,7,0,0
P1_AA_0128_0306_1,7,0,0
P1_AA_0128_0306_2,7,0,0
P2_S_AA_0004_0306_0,7,0,0
P2_S_AA_0004_0306_1,7,0,0
P2_S_AA_0004_0306_2,7,0,0
P1_13C_0128_0306_0,7,0,0
P1_13C_0128_0306_1,7,0,0
P1_13C_0128_0306_2,7,0,0
P1_13C_0004_0306_0,7,0,0
P1_13C_0004_0306_1,7,0,0
P1_13C_0004_0306_2,7,0,0
P1_AAFAPP_1024_0306_0,7,0,0
P1_AAFAPP_1024_0306_1,7,0,0
P1_AAFAPP_1024_0306_2,7,0,0
P2_S_0128_0306_0,7,0,0
P2_S_0128_0306_1,7,0,0
P2_S_0128_0306_2,7,0,0
P1_FA_0256_0306_0,7,0,0
P1_FA_0256_0306_1,7,0,0
P1_FA_0256_0306_2,7,0,0
P2_S_13C_0016_0306_0,7,0,0
P2_S_13C_0016_0306_1,7,0,0
P2_S_13C_0016_0306_2,7,0,0
P1_S_1024_0306_0,7,0,0
P1_S_1024_0306_1,7,0,0
P1_S_1024_0306_2,7,0,0
P2_AAFAPP_0032_0306_0,7,0,0
P2_AAFAPP_0032_0306_1,7,0,0
P2_AAFAPP_0032_0306_2,7,0,0
P2_S_1024_0306_0,7,0,0
P2_S_1024_0306_1,7,0,0
P2_S_1024_0306_2,7,0,0
P2_S_AA_0008_0306_0,7,0,0
P2_S_AA_0008_0306_1,7,0,0
P2_S_AA_0008_0306_2,7,0,0
P2_AAFAPP_0064_0306_0,7,0,0
P2_AAFAPP_0064_0306_1,7,0,0
P2_AAFAPP_0064_0306_2,7,0,0
P1_S_0032_0306_0,7,0,0
P1_S_0032_0306_1,7,0,0
P1_S_0032_0306_2,7,0,0
P1_FA_0032_0306_0,7,0,0
P1_FA_0032_0306_1,7,0,0
P1_FA_0032_0306_2,7,0,0
P1_AA_0001_0306_0,7,0,0
P1_AA_0001_0306_1,7,0,0
P1_AA_0001_0306_2,7,0,0
P2_AAFAPP_0016_0306_0,7,0,0
P2_AAFAPP_0016_0306_1,7,0,0
P2_AAFAPP_0016_0306_2,7,0,0
P1_AA_0016_0306_0,7,0,0
P1_AA_0016_0306_1,7,0,0
P1_AA_0016_0306_2,7,0,0
P2_S_0256_0306_0,7,0,0
P2_S_0256_0306_1,7,0,0
P2_S_0256_0306_2,7,0,0
P2_S_PP_0016_0306_0,7,0,0
P2_S_PP_0016_0306_1,7,0,0
P2_S_PP_0016_0306_2,7,0,0
P1_S_0064_0306_0,7,0,0
P1_S_0064_0306_1,7,0,0
P1_S_0064_0306_2,7,0,0
P2_S_0016_0306_0,7,0,0
P2_S_0016_0306_1,7,0,0
P2_S_0016_0306_2,7,0,0
P1_FA_0512_0306_0,7,0,0
P1_FA_0512_0306_1,7,0,0
P1_FA_0512_0306_2,7,0,0
P1_AAFAPP_2048_0306_0,7,0,0
P1_AAFAPP_2048_0306_1,7,0,0
P1_AAFAPP_2048_0306_2,7,0,0
P2_S_AAFAPP_0008_0306_0,7,0,0
P2_S_AAFAPP_0008_0306_1,7,0,0
P2_S_AAFAPP_0008_0306_2,7,0,0
P2_AAFAPP_0128_0306_0,7,0,0
P2_AAFAPP_0128_0306_1,7,0,0
P2_AAFAPP_0128_0306_2,7,0,0
P2_S_AAFAPP_0032_0306_0,7,0,0
P2_S_AAFAPP_0032_0306_1,7,0,0
P2_S_AAFAPP_0032_0306_2,7,0,0
P2_S_13C_0002_0306_0,7,0,0
P2_S_13C_0002_0306_1,7,0,0
P2_S_13C_0002_0306_2,7,0,0
P1_FA_0002_0306_0,7,0,0
P1_FA_0002_0306_1,7,0,0
P1_FA_0002_0306_2,7,0,0
P1_AAFAPP_0512_0306_0,7,0,0
P1_AAFAPP_0512_0306_1,7,0,0
P1_AAFAPP_0512_0306_2,7,0,0
P1_13C_0008_0306_0,7,0,0
P1_13C_0008_0306_1,7,0,0
P1_13C_0008_0306_2,7,0,0
P2_AAFAPP_0512_0306_0,7,0,0
P2_AAFAPP_0512_0306_1,7,0,0
P2_AAFAPP_0512_0306_2,7,0,0
P1_PP_0128_0306_0,7,0,0
P1_PP_0128_0306_1,7,0,0
P1_PP_0128_0306_2,7,0,0
P2_S_AA_0001_0306_0,7,0,0
P2_S_AA_0001_0306_1,7,0,0
P2_S_AA_0001_0306_2,7,0,0
P2_S_13C_0064_0306_0,7,0,0
P2_S_13C_0064_0306_1,7,0,0
P2_S_13C_0064_0306_2,7,0,0
P1_FA_1024_0306_0,7,0,0
P1_FA_1024_0306_1,7,0,0
P1_FA_1024_0306_2,7,0,0
P2_S_PP_0004_0306_0,7,0,0
P2_S_PP_0004_0306_1,7,0,0
P2_S_PP_0004_0306_2,7,0,0
P2_S_13C_0001_0306_0,7,0,0
P2_S_13C_0001_0306_1,7,0,0
P2_S_13C_0001_0306_2,7,0,0
P1_13C_0001_0306_0,7,0,0
P1_13C_0001_0306_1,7,0,0
P1_13C_0001_0306_2,7,0,0
P1_AA_0032_0306_0,7,0,0
P1_AA_0032_0306_1,7,0,0
P1_AA_0032_0306_2,7,0,0
P2_S_PP_0064_0306_0,7,0,0
P2_S_PP_0064_0306_1,7,0,0
P2_S_PP_0064_0306_2,7,0,0
P1_13C_2048_0306_0,7,0,0
P1_13C_2048_0306_1,7,0,0
P1_13C_2048_0306_2,7,0,0
P2_S_FA_0008_0306_0,7,0,0
P2_S_FA_0008_0306_1,7,0,0
P2_S_FA_0008_0306_2,7,0,0
